决策时刻,主玩家队伍,主玩家角色,主玩家位置X,主玩家位置Y,主玩家位置Z,主玩家武器偏航角,主玩家武器俯仰角,主玩家速度X,主玩家速度Y,主玩家速度Z,主玩家速度大小,主玩家相机X坐标,主玩家相机Y坐标,主玩家相机Z坐标,主玩家视野范围,主玩家开镜状态,主玩家Buff数量,当前已追踪玩家数量,敌方玩家数量,队友玩家数量,敌人平均距离,队友平均距离,10米内敌人数,20米内敌人数,10米内队友数,20米内队友数,最近敌人队伍,最近敌人角色,最近敌人距离,最近敌人相对位置X,最近敌人相对位置Y,最近敌人相对位置Z,最近敌人位置X,最近敌人位置Y,最近敌人位置Z,最近敌人武器偏航角,最近敌人武器俯仰角,最近敌人速度X,最近敌人速度Y,最近敌人速度Z,最近敌人速度大小,最近敌人相机X坐标,最近敌人相机Y坐标,最近敌人相机Z坐标,最近敌人视野范围,最近敌人开镜状态,最近敌人Buff数量,最近队友队伍,最近队友角色,最近队友距离,最近队友相对位置X,最近队友相对位置Y,最近队友相对位置Z,最近队友位置X,最近队友位置Y,最近队友位置Z,最近队友武器偏航角,最近队友武器俯仰角,最近队友速度X,最近队友速度Y,最近队友速度Z,最近队友速度大小,最近队友相机X坐标,最近队友相机Y坐标,最近队友相机Z坐标,最近队友视野范围,最近队友开镜状态,最近队友Buff数量,has_recent_enemy,has_recent_teammate,has_main_player_pose,主到敌人水平距离,主到敌人三维距离_重算,主到敌人高度差,主玩家朝向_敌人夹角,主玩家俯仰_敌人夹角,主到队友水平距离,主到队友三维距离_重算,主到队友高度差,主玩家朝向_队友夹角,主玩家俯仰_队友夹角,最近敌人距离_除以_敌人平均距离,最近队友距离_除以_队友平均距离,10米压力差_敌减队,20米压力差_敌减队,敌我数量差,敌我数量比,主玩家是否静止,最近敌人是否静止,最近队友是否静止,主敌速度差,主队速度差,主敌视野差,主玩家Buff数量_x_敌方玩家数量,主玩家Buff数量_x_10米内敌人数
19.95,1,露娜,6604.6,-206.8,-4159.4,255.5,355.8,0.0,0.0,0.0,0.0,6604.6,-206.1,-4159.4,90.0,1.0,9,18,0,2,155.5869210338427,1.007265186095066,0,0,2,2,4.0,MISSING,29.460397144899385,0.6000000000000227,0.0,-0.4000000000005457,3783.2,-198.7,-4510.8,166.4,349.1,0.0,0.0,0.0,1.0295630140987,3783.2,-198.0,-4510.8,90.0,0.0,0,1.0,蛊,0.8062257748303062,0.3999999999996362,0.0,-0.7000000000007276,6605.0,-206.8,-4160.1,261.8,352.7,0.0,0.0,0.0,0.0,6605.0,-206.1,-4160.1,99.1,0.0,6,1,1,1,13.793114224133692,25.09342543376652,-0.4000000000005457,63.69999999999999,321.9144148448269,0.3999999999996362,0.8062257748303062,-0.7000000000007276,104.5,416.0551187031059,0.2036030818756888,0.800410642559639,-2,-2,-2,0.0,1.0,0.0,1.0,0.11973473589822986,0.0,0.0,0,0
20.0,4,威龙,6549.6,-222.4,-4683.6,226.1,357.5,-0.4,1.5,-0.4,1.6031219541881399,6549.6,-221.8,-4683.6,104.8,1.0,8,16,5,2,93.32827721558093,28.81381958459852,0,1,0,0,1.0,疾风,19.879134790025066,17.0,-0.29999999999998295,-10.299999999999272,6566.6,-222.7,-4693.9,171.4,354.3,0.0,0.0,0.0,0.0,6566.6,-222.0,-4693.9,110.6,0.0,4,4.0,露娜,22.380795338861514,-14.800000000000182,-3.0999999999999943,16.5,6534.8,-225.5,-4667.1,120.9,358.2,0.0,0.0,0.0,0.0,6534.8,-225.5,-4667.1,120.0,0.0,4,1,1,1,17.00264685276972,19.879134790025066,-10.299999999999272,132.88900294766967,388.7069794919712,15.12117720285049,22.380795338861514,16.5,34.26988667383216,310.00323290288196,0.21300226879904618,0.7767382339974265,0,1,3,1.6666666666666667,0.0,1.0,1.0,1.6031219541881399,1.6031219541881399,-5.799999999999997,40,0
20.0,2,露娜,6429.5,-225.1,-4605.8,302.6,2.2,-0.7,0.0,-0.4,0.8062257748298549,6429.1,-224.4,-4606.0,19.1,1.0,3,19,15,2,384.6201822133584,17.403220175048556,0,0,0,2,1.0,红狼,105.85702621933038,45.5,3.9000000000000057,-95.5,6475.0,-221.2,-4701.3,13.4,350.7,0.3,0.0,0.1,0.31622776601683794,6475.0,-220.5,-4701.3,90.0,0.0,0,2.0,威龙,15.520953578952442,12.5,-0.09999999999999432,-9.199999999999818,6442.0,-225.2,-4615.0,266.0,356.1,-0.3,0.0,-4.1,4.110960958218893,6442.0,-224.6,-4615.0,114.6,0.0,10,1,1,1,45.66683698265077,105.85702621933038,-95.5,62.29909245378775,66.64348996824849,12.500399993600205,15.520953578952442,-9.199999999999818,56.941643541999554,38.55219303479658,0.27522483508317,0.8918437750506215,0,-2,13,5.0,0.0,1.0,0.0,0.48999800881301697,-3.304735183389038,-70.9,45,0
20.0,3,蜂医,6827.4,-229.2,-4644.7,286.9,10.5,0.0,0.0,0.0,0.0,6827.4,-228.8,-4644.7,84.0,1.0,0,17,8,2,208.8113434823239,2.7331282345260064,0,0,2,2,1.0,乌鲁鲁,172.6684974162917,-95.39999999999964,11.0,143.5,6732.0,-218.2,-4501.2,286.7,348.3,1.4,-1.8,-4.6,5.134199061197374,6732.0,-217.6,-4501.2,120.0,0.0,1,3.0,蜂医,1.3638181696987561,0.1000000000003638,1.299999999999983,-0.4000000000005457,6827.5,-227.9,-4645.1,87.0,285.3,0.1,-0.4,1.5,1.5556349186104046,6827.5,-227.5,-4645.1,77.3,0.0,0,1,1,1,96.03207797397664,172.6684974162917,143.5,113.47738543027208,45.709044057025714,1.3038404810405406,1.3638181696987561,-0.4000000000005457,158.70129464498848,27.55528008941566,0.8269114816116696,0.4989953096493757,-2,-2,6,2.6666666666666665,1.0,0.0,0.0,-5.134199061197374,-1.5556349186104046,-36.0,0,0
20.0,6,威龙,3199.4,-163.9,-7640.0,0.0,0.0,0.0,0.0,0.0,0.0,3199.4,-164.0,-7640.0,89.9,1.0,0,13,5,0,578.4292549490348,18.216640039347894,0,0,0,0,4.0,无名,501.8218309320552,418.9000000000001,2.5,-276.3000000000002,3618.3,-161.4,-7916.3,16.6,358.4,1.0,0.0,0.3,1.044030650891055,3618.3,-161.0,-7916.3,90.0,0.0,0,5.0,MISSING,11.9910383185333,-0.099999999999909,0.0,0.0,3790.2,-198.7,-4503.7,167.9,350.2,0.0,0.0,0.0,1.811077027627484,3790.2,-198.0,-4503.7,90.0,0.0,0,1,1,1,418.90745994789836,501.8218309320552,-276.3000000000002,0.34193780908304916,33.40776120128053,4.899999999999977,9.390686872062496,0.0,86.32338064168295,323.17969077187075,0.8675595617588024,0.773790939447696,0,0,5,5.0,1.0,0.0,0.0,-1.044030650891055,-0.25849027169622885,-0.09999999999999432,0,0
19.95,1,露娜,6753.2,-211.7,-4501.2,339.7,308.0,0.0,0.0,0.0,0.0,6753.2,-211.1,-4501.2,90.0,1.0,0,18,0,2,155.5869210338427,84.96408241231424,0,0,0,0,4.0,MISSING,29.460397144899385,0.6000000000000227,0.0,-0.4000000000005457,3783.2,-198.7,-4510.8,166.4,349.1,0.0,0.0,0.0,1.0295630140987,3783.2,-198.0,-4510.8,90.0,0.0,0,1.0,蛊,76.29259466029411,39.19999999999982,-2.6000000000000227,65.39999999999964,6792.4,-214.3,-4435.8,226.7,350.7,0.0,0.0,0.0,0.0,6792.4,-213.6,-4435.8,99.1,0.0,0,1,1,1,13.793114224133692,25.09342543376652,-0.4000000000005457,63.69999999999999,321.9144148448269,39.286129867931585,76.29259466029411,65.39999999999964,16.505327731684247,248.99346313721935,0.2036030818756888,0.8979393703101615,0,0,-2,0.0,1.0,0.0,1.0,0.11973473589822986,0.0,0.0,0,0
20.0,8,骇爪,3653.7,-247.3,-4421.5,312.1,342.7,0.0,0.0,0.0,0.0,3653.7,-246.7,-4421.5,99.0,1.0,0,19,6,2,225.53477569825762,2.075840561350201,0,0,2,2,5.0,骇爪,159.46962093138603,144.0,4.0,68.39999999999964,3797.7,-243.3,-4353.1,345.7,359.0,-0.7,0.0,0.2,0.7280109889280517,3797.7,-242.6,-4353.1,100.0,0.0,5,8.0,红狼,1.931320791583065,0.7000000000002728,0.0,-1.800000000000182,3654.4,-247.3,-4423.3,14.5,340.8,0.8,0.0,0.3,0.8544003745317532,3654.4,-246.7,-4423.3,95.0,0.0,0,1,1,1,144.05554484295286,159.46962093138603,68.39999999999964,49.49114027119458,317.30084444300206,0.7000000000002728,1.931320791583065,-1.800000000000182,47.89999999999998,411.44949449286116,0.7070733124755005,0.9303801204880904,-2,-2,4,2.0,1.0,0.0,0.0,-0.7280109889280517,-0.8544003745317532,-1.0,0,0
20.0,4,露娜,6690.7,-196.8,-4524.3,261.8,353.8,-3.1,0.0,0.6,3.157530680769389,6690.7,-196.2,-4524.3,99.1,1.0,0,18,12,2,138.97728827883478,10.257004665896908,0,0,1,2,2.0,疾风,24.51244581839965,9.300000000000182,-1.8999999999999773,-22.599999999999454,6700.0,-198.7,-4546.9,256.1,351.6,2.0,0.0,-7.5,7.762087348130012,6700.0,-198.1,-4546.9,90.0,0.0,13,4.0,威龙,8.4338603260902,-7.0,0.20000000000001705,-4.699999999999818,6683.7,-196.6,-4529.0,0.5,345.1,2.2,1.2,2.9,3.83275357934736,6683.7,-196.0,-4529.0,120.0,0.0,5,1,1,1,9.492101980067602,24.51244581839965,-22.599999999999454,86.653309454073,421.01737449680286,7.002856560004639,8.4338603260902,-4.699999999999818,83.43657704161683,387.667722148713,0.17637735001146024,0.8222537281406914,-1,-2,10,4.0,0.0,0.0,0.0,-4.604556667360623,-0.6752228985779714,9.099999999999994,0,0
20.0,1,露娜,6724.6,-208.0,-4582.6,92.2,350.4,-0.1,3.4,3.7,5.025932749251625,6724.6,-207.4,-4582.6,120.0,1.0,0,18,15,2,216.07676031149364,29.135520906196522,0,0,1,1,2.0,露娜,119.93719189642596,-17.400000000000546,-11.599999999999994,118.10000000000036,6707.2,-219.6,-4464.5,278.2,33.4,-0.8,0.0,-2.4,2.5298221281347035,6707.2,-219.0,-4464.5,61.9,0.0,0,1.0,银翼,9.567653839891678,-2.7000000000007276,-1.1999999999999886,-9.099999999999454,6721.9,-209.2,-4591.7,330.8,328.9,0.0,0.0,0.0,0.0,6721.9,-208.6,-4591.7,90.0,0.0,0,1,1,1,20.91219739769159,119.93719189642596,118.10000000000036,121.49006752597893,270.4413912963317,2.954657340539492,9.567653839891678,-9.099999999999454,111.76248897457225,422.4120280677605,0.5550675219469505,0.32838451286645215,-1,-1,13,5.0,0.0,0.0,1.0,2.4961106211169217,5.025932749251625,58.1,0,0
20.0,8,骇爪,3690.1,-249.4,-4523.3,88.4,356.8,3.6,-0.6,0.9,3.7589892258425004,3690.1,-248.8,-4523.3,99.0,1.0,0,19,7,2,222.72134324920304,11.155595097640504,0,0,1,2,5.0,骇爪,191.4646181413163,79.0,6.099999999999994,174.30000000000018,3769.1,-243.3,-4349.0,146.0,358.9,-3.8,0.0,2.6,4.604345773288535,3769.2,-242.6,-4349.0,100.0,0.0,0,8.0,红狼,5.309425580983036,-2.299999999999727,-0.9000000000000057,-4.699999999999818,3687.8,-250.3,-4528.0,32.7,353.5,-0.1,0.0,1.8,1.8027756377319946,3687.8,-249.7,-4528.0,95.0,0.0,0,1,1,1,79.23515633858496,191.4646181413163,174.30000000000018,83.9846566299326,291.2461024900436,2.469817807045442,5.309425580983036,-4.699999999999818,112.9706222693456,419.0783814174682,0.8596599470356391,0.4759428371603431,-1,-2,5,2.3333333333333335,0.0,0.0,0.0,-0.8453565474460345,1.9562135881105058,-1.0,0,0
20.0,4,威龙,6547.5,-225.1,-4683.7,317.6,3.0,-0.1,0.0,0.0,0.1,6547.5,-224.5,-4683.7,104.8,1.0,11,16,5,2,123.43037093010442,76.65583892398138,0,1,0,0,1.0,疾风,19.36956375347687,14.300000000000182,3.799999999999983,-12.5,6561.8,-221.3,-4696.2,141.6,350.1,0.0,0.0,0.0,0.0,6561.8,-220.7,-4696.2,36.9,0.0,5,4.0,露娜,51.07249749131082,-23.0,-0.20000000000001705,45.599999999999454,6524.5,-225.3,-4638.1,295.8,360.0,-0.9,0.0,-0.4,0.9848857801796105,6524.5,-224.7,-4638.1,120.0,0.0,2,1,1,1,14.796283317103828,19.36956375347687,-12.5,57.28152970314028,43.1913493586497,23.000869548780106,51.07249749131082,45.599999999999454,137.10178838738636,60.23339291623495,0.15692704807996874,0.6662571071977801,0,1,3,1.6666666666666667,1.0,1.0,0.0,0.1,-0.8848857801796105,67.9,55,0
20.0,5,蝶,6659.5,-198.9,-4574.9,14.8,0.0,0.0,0.0,0.0,0.0,6659.5,-198.5,-4574.9,120.0,1.0,2,18,10,2,201.71005974408922,12.171396534574262,0,0,1,1,6.0,蜂医,26.947912720654152,-17.699999999999818,-20.299999999999983,-0.9000000000005457,6641.8,-219.2,-4575.8,173.1,357.6,0.0,0.0,0.4,0.4,6641.8,-218.6,-4575.8,90.0,0.0,2,5.0,威龙,0.8062257748294531,-0.5,0.20000000000001705,0.5999999999994543,6659.0,-198.7,-4574.3,284.8,360.0,0.0,0.0,-0.0,0.0,6659.0,-198.0,-4574.3,85.0,0.0,2,1,1,1,26.932879534130635,26.947912720654152,-0.9000000000005457,145.88586278138735,1.9139067711479694,0.5385164807134567,0.8062257748294531,0.5999999999994543,143.3985905136465,48.0911521181705,0.13359726706165836,0.06623938120323954,-1,-1,8,3.3333333333333335,1.0,1.0,1.0,-0.4,0.0,30.0,20,0
20.0,3,骇爪,3768.5,-233.4,-4347.6,56.2,335.6,0.0,0.0,0.0,0.0,3768.5,-233.0,-4347.6,110.0,1.0,0,20,14,2,212.13685906229534,12.837204720666069,0,0,1,2,5.0,骇爪,55.406317329344695,50.80000000000018,3.0999999999999943,21.900000000000546,3819.3,-230.3,-4325.7,53.9,2.9,0.0,0.0,0.0,0.0,3818.9,-229.6,-4325.7,90.0,0.0,4,3.0,蝶,9.246080250571783,0.900000000000091,-0.19999999999998863,9.200000000000728,3769.4,-233.6,-4338.4,53.8,1.7,0.0,0.0,1.1,1.1,3769.4,-233.6,-4338.4,120.0,0.0,0,1,1,1,50.89449872039235,55.406317329344695,21.900000000000546,52.707934390586445,312.3176979542946,0.921954445729375,9.246080250571783,9.200000000000728,68.7288077091496,251.3226442712272,0.2611819444025721,0.7202565084661237,-1,-2,12,4.666666666666667,1.0,1.0,0.0,0.0,-1.1,20.0,0,0
20.0,8,骇爪,3644.5,-247.4,-4426.6,352.1,347.0,4.3,0.0,2.5,4.973932046178355,3644.5,-246.7,-4426.6,99.0,1.0,0,19,6,2,236.36149191508025,6.692427236539626,0,0,2,2,2.0,UNKNOWN_ROLE_50003,169.9810871832511,161.5999999999999,3.5,52.600000000000364,3806.1,-243.9,-4374.0,98.7,1.4,2.8,0.0,0.4,2.82842712474619,3806.1,-243.2,-4374.0,93.7,0.0,0,8.0,比特,4.618441295502152,4.599999999999909,0.09999999999999432,0.4000000000005457,3649.1,-247.3,-4426.2,48.6,341.0,4.5,0.0,0.8,4.570557952810575,3649.1,-246.7,-4426.2,120.0,0.0,0,1,1,1,161.63789778390455,169.9810871832511,52.600000000000364,9.14074183764501,328.9741414220919,4.601086828130845,4.618441295502152,0.4000000000005457,9.145364266768297,342.0314273031452,0.7191572781420832,0.6900995905172,-2,-2,4,2.0,0.0,0.0,0.0,2.145504921432165,0.40337409336777963,5.299999999999997,0,0
20.0,8,骇爪,3648.6,-247.3,-4425.1,92.2,343.6,4.6,0.0,0.2,4.604345773288535,3648.6,-246.7,-4425.1,99.0,1.0,0,20,6,2,232.60693372695155,5.64005654229278,0,0,2,2,5.0,骇爪,166.84082234273507,150.5,4.0,71.90000000000055,3799.1,-243.3,-4353.2,292.4,356.9,0.0,0.0,0.0,0.0,3799.1,-242.6,-4353.2,100.0,0.0,8,8.0,比特,3.1112698372215166,2.200000000000273,0.0,2.2000000000007276,3650.8,-247.3,-4422.9,67.6,342.5,0.9,0.0,2.1,2.2847319317591728,3650.8,-246.7,-4422.9,120.0,0.0,0,1,1,1,150.55314676219822,166.84082234273507,71.90000000000055,90.67754700073897,318.0721552924778,2.200000000000273,3.1112698372215166,2.2000000000007276,92.19999999999999,298.5999999999941,0.7172650430901736,0.5516380578618688,-2,-2,4,2.0,0.0,1.0,0.0,4.604345773288535,2.319613841529362,-1.0,0,0
20.0,7,银翼,3962.5,-250.3,-4555.5,109.9,0.0,0.0,0.0,0.0,0.0,3962.5,-249.7,-4555.5,90.0,1.0,10,19,17,1,289.0128404649603,3.623534186398442,0,0,1,1,3.0,银翼,155.2581398832282,-118.90000000000009,2.8000000000000114,99.80000000000018,3843.6,-247.5,-4455.7,140.9,0.0,0.0,0.0,0.0,0.0,3843.6,-246.8,-4455.7,90.0,0.0,8,7.0,银翼,3.623534186398442,1.699999999999818,0.0,-3.199999999999818,3964.2,-250.3,-4558.7,109.9,0.0,0.0,0.0,0.0,0.0,3964.2,-249.7,-4558.7,90.0,0.0,9,1,1,1,118.93296431183417,155.2581398832282,99.80000000000018,68.75097950752092,40.00095933766735,1.699999999999818,3.623534186398442,-3.199999999999818,109.89999999999998,62.02052561152105,0.5372015292934765,1.0,-1,-1,16,8.5,1.0,1.0,1.0,0.0,0.0,0.0,170,0
20.0,3,乌鲁鲁,3763.2,-230.3,-4356.6,191.4,343.3,-1.2,0.0,1.1,1.6278820596099708,3763.2,-229.6,-4356.6,84.0,1.0,0,20,14,2,288.72281730492335,30.81896446290947,0,0,0,0,7.0,威龙,115.62962423185543,78.80000000000018,-1.8999999999999773,84.60000000000036,3842.0,-232.2,-4272.0,272.6,325.7,0.0,0.0,-0.2,0.2,3842.0,-231.6,-4272.0,104.8,0.0,10,3.0,威龙,28.98827349118992,22.40000000000009,0.0,18.400000000000546,3785.6,-230.3,-4338.2,87.0,357.6,3.2,0.0,-0.2,3.2062439083762797,3785.6,-229.6,-4338.2,90.0,0.0,0,1,1,1,78.8229027630931,115.62962423185543,84.60000000000036,167.21877040656062,296.2754030422774,22.40000000000009,28.98827349118992,18.400000000000546,168.60000000000002,303.89933933651986,0.4004866165798656,0.9405985566477166,0,0,12,4.666666666666667,0.0,1.0,0.0,1.4278820596099708,-1.578361848766309,-20.799999999999997,0,0
20.0,4,UNKNOWN_ROLE_30008,3817.2,-247.0,-4628.1,252.3,353.2,-0.1,0.0,-0.2,0.223606797749979,3817.2,-246.4,-4628.1,120.0,1.0,28,20,13,2,156.62704975550605,14.755338506932343,1,1,1,1,8.0,红狼,4.6529560496530005,-4.099999999999909,0.0,2.2000000000007276,3813.1,-247.0,-4625.9,90.3,349.8,-0.0,0.0,3.3,3.3,3813.1,-246.4,-4625.9,100.0,0.0,2,4.0,骇爪,5.467174773134518,-4.199999999999818,0.0,-3.5,3813.0,-247.0,-4631.6,184.1,359.5,-1.5,0.0,0.5,1.5811388300841898,3813.0,-246.4,-4631.6,120.0,0.0,4,1,1,1,4.099999999999909,4.6529560496530005,2.2000000000007276,72.30000000000001,324.98264414526227,4.199999999999818,5.467174773134518,-3.5,72.30000000000001,393.0055710922664,0.029707231649426066,0.370521812872401,0,0,11,4.333333333333333,1.0,0.0,0.0,-3.0763932022500207,-1.3575320323342108,20.0,364,28
20.0,7,银翼,3829.9,-247.7,-4576.4,289.5,354.3,0.6,0.0,-1.7,1.8027756377319946,3829.9,-247.1,-4576.4,110.0,1.0,0,19,13,1,211.70570959440022,1.8627936010203132,0,0,1,1,5.0,骇爪,36.3269872133652,-33.59999999999991,0.5,-13.800000000000182,3796.3,-247.2,-4590.2,276.3,5.5,0.0,-9.2,0.0,9.2,3796.3,-247.3,-4590.2,100.0,0.0,0,7.0,银翼,1.8627936010203132,0.6999999999998181,-0.30000000000001137,-1.7000000000007276,3830.6,-248.0,-4578.1,177.5,359.2,0.0,0.0,0.5,0.5,3830.6,-248.1,-4578.1,110.0,0.0,0,1,1,1,33.60372003216302,36.3269872133652,-13.800000000000182,110.35255283973277,376.6264272716503,0.7615773105862281,1.8627936010203132,-1.7000000000007276,47.30140948634562,420.1682572936121,0.17159191069037694,1.0,-1,-1,12,6.5,0.0,0.0,0.0,-7.3972243622680045,1.3027756377319946,10.0,0,0
20.0,4,UNKNOWN_ROLE_30008,3817.2,-247.0,-4628.1,252.3,353.2,-0.1,0.0,-0.2,0.223606797749979,3817.2,-246.4,-4628.1,120.0,1.0,27,20,13,2,156.67817661687297,20.723923567938918,0,1,0,1,8.0,红狼,14.004642087537077,-1.599999999999909,0.5999999999999943,13.900000000000546,3815.6,-246.4,-4614.2,230.0,343.2,-1.0,-0.6,-2.8,3.03315017762062,3815.6,-245.8,-4614.2,100.0,0.0,0,4.0,骇爪,13.006152390311275,-13.0,0.0,-0.3999999999996362,3804.2,-247.0,-4628.5,174.6,0.1,-0.5,-4.0,5.0,6.422616289332565,3804.2,-246.4,-4628.5,120.0,0.0,4,1,1,1,1.7088007490634192,14.004642087537077,13.900000000000546,92.85604521958436,270.20850860626,13.0,13.006152390311275,-0.3999999999996362,72.30000000000001,354.9623910236589,0.08938476557448582,0.6275912159043343,0,0,11,4.333333333333333,1.0,0.0,0.0,-2.809543379870641,-6.1990094915825855,20.0,351,0
19.95,4,蝶,6752.7,-219.5,-4486.2,187.2,349.6,-7.1,0.0,-0.9,7.1568149340331555,6752.7,-218.8,-4486.2,90.0,1.0,7,18,14,2,142.05966552163278,5.816725047258233,0,1,2,2,2.0,银翼,18.765127231116658,-11.199999999999818,1.3000000000000114,-15.0,6741.5,-218.2,-4501.2,141.3,338.9,0.4,0.0,-2.7,2.7294688127912363,6741.5,-217.6,-4501.2,82.8,0.0,9,4.0,露娜,5.532630477449162,-5.5,0.0,0.5999999999994543,6747.2,-219.5,-4485.6,109.6,0.0,0.0,0.0,0.0,0.0,6747.2,-218.8,-4485.6,90.0,0.0,1,1,1,1,11.275194011634387,18.765127231116658,-15.0,13.82077608231512,402.66856220916577,5.5,5.532630477449162,0.5999999999994543,7.199999999999989,343.37417093557985,0.13209328039885546,0.9511590168864898,-2,-1,12,4.666666666666667,0.0,0.0,1.0,4.42734612124192,7.1568149340331555,7.200000000000003,98,0
20.0,7,银翼,3962.5,-250.3,-4555.5,109.9,0.0,0.0,0.0,0.0,0.0,3962.5,-249.7,-4555.5,90.0,1.0,10,19,17,1,289.0128404649603,3.623534186398442,0,0,1,1,3.0,银翼,155.2581398832282,-118.90000000000009,2.8000000000000114,99.80000000000018,3843.6,-247.5,-4455.7,140.9,0.0,0.0,0.0,0.0,0.0,3843.6,-246.8,-4455.7,90.0,0.0,8,7.0,银翼,3.623534186398442,1.699999999999818,0.0,-3.199999999999818,3964.2,-250.3,-4558.7,109.9,0.0,0.0,0.0,0.0,0.0,3964.2,-249.7,-4558.7,90.0,0.0,9,1,1,1,118.93296431183417,155.2581398832282,99.80000000000018,68.75097950752092,40.00095933766735,1.699999999999818,3.623534186398442,-3.199999999999818,109.89999999999998,62.02052561152105,0.5372015292934765,1.0,-1,-1,16,8.5,1.0,1.0,1.0,0.0,0.0,0.0,170,0
20.0,7,银翼,3829.5,-248.0,-4576.0,199.4,355.9,0.0,0.0,0.0,0.0,3829.6,-247.5,-4576.0,110.0,1.0,0,19,13,1,215.36142657774468,3.24499614791754,0,0,1,1,5.0,疾风,85.28651710557794,-81.30000000000018,-4.900000000000006,-25.300000000000182,3748.2,-252.9,-4601.3,278.9,2.3,0.0,0.0,0.0,0.0,3748.2,-252.5,-4601.3,89.0,0.0,5,7.0,银翼,3.24499614791754,1.800000000000182,0.0,-2.699999999999818,3831.3,-248.0,-4578.7,48.7,357.8,0.0,0.0,0.0,0.0,3831.3,-248.1,-4578.7,77.3,0.0,1,1,1,1,81.44752912151498,85.28651710557794,-25.300000000000182,15.950921110467334,373.15633244063645,1.800000000000182,3.24499614791754,-2.699999999999818,160.60000000000002,412.2099324740157,0.39601575110661624,1.0,-1,-1,12,6.5,1.0,1.0,1.0,0.0,0.0,21.0,0,0
20.0,8,骇爪,3597.9,-240.4,-4403.1,218.8,2.3,0.0,0.0,0.0,0.0,3597.9,-240.5,-4403.1,99.0,1.0,1,19,5,2,278.07336480178526,3.878575281942469,0,0,2,2,2.0,UNKNOWN_ROLE_50003,214.25202449451893,209.19999999999982,11.5,44.80000000000018,3807.1,-228.9,-4358.3,230.5,329.3,-0.1,0.0,0.0,0.1,3807.1,-228.2,-4358.3,100.0,0.0,2,8.0,比特,2.4083189157585347,-1.599999999999909,0.0,1.800000000000182,3596.3,-240.4,-4401.3,296.7,342.3,0.0,0.0,-0.1,0.1,3596.3,-240.5,-4401.3,120.0,0.0,1,1,1,1,209.51584665604634,214.25202449451893,44.80000000000018,144.34645777052896,9.769588281238569,1.599999999999909,2.4083189157585347,1.800000000000182,38.80000000000001,46.0664606634343,0.7704874022984578,0.6209287536511087,-2,-2,3,1.6666666666666667,1.0,1.0,1.0,-0.1,-0.1,-1.0,5,0
20.0,3,骇爪,3759.8,-237.2,-4346.9,9.6,346.8,2.2,1.2,0.5,2.5553864678361276,3759.8,-236.5,-4346.9,100.4,1.0,0,20,16,2,232.49676614474518,34.928789988701816,0,0,0,0,6.0,红狼,43.55754814036224,41.79999999999973,11.899999999999977,2.899999999999636,3801.6,-225.3,-4344.0,52.8,349.9,2.0,0.0,-1.6,2.5612496949731396,3801.3,-224.6,-4343.8,77.3,0.0,1,3.0,疾风,28.478237305002192,-24.800000000000182,-6.100000000000023,-12.600000000000364,3735.0,-243.3,-4359.5,51.6,359.4,3.1,0.0,3.9,4.98196748283246,3735.0,-242.6,-4359.5,120.0,0.0,1,1,1,1,43.460901969471095,43.55754814036224,2.899999999999636,6.2910699568555515,342.9825041121844,25.53918557824445,28.478237305002192,-12.600000000000364,175.78140327062908,373.05986563350996,0.18734689889512132,0.8153227556469566,0,0,14,5.333333333333333,0.0,0.0,0.0,-0.005863227137012039,-2.4265810149963327,23.10000000000001,0,0
19.95,1,露娜,6755.7,-218.2,-4517.1,321.4,325.3,-0.1,0.0,-0.0,0.1,6755.7,-217.5,-4517.1,90.0,1.0,0,18,0,2,155.5869210338427,13.23095848481934,0,0,1,1,4.0,MISSING,29.460397144899385,0.6000000000000227,0.0,-0.4000000000005457,3783.2,-198.7,-4510.8,166.4,349.1,0.0,0.0,0.0,1.0295630140987,3783.2,-198.0,-4510.8,90.0,0.0,0,1.0,蛊,4.494441010849291,3.800000000000182,0.0,2.4000000000005457,6759.5,-218.2,-4514.7,353.6,347.0,3.5,0.0,-0.4,3.5227829907617076,6759.5,-217.5,-4514.7,99.1,0.0,0,1,1,1,13.793114224133692,25.09342543376652,-0.4000000000005457,63.69999999999999,321.9144148448269,3.800000000000182,4.494441010849291,2.4000000000005457,38.60000000000002,293.02435568541773,0.2036030818756888,0.3396912639402526,-1,-1,-2,0.0,1.0,0.0,0.0,0.11973473589822986,-3.4227829907617076,0.0,0,0
20.0,1,露娜,6604.6,-206.8,-4159.4,263.9,1.2,0.0,0.0,0.0,0.0,6604.6,-206.1,-4159.4,90.0,1.0,24,18,0,2,155.5869210338427,1.007265186095066,0,0,2,2,4.0,MISSING,29.460397144899385,0.6000000000000227,0.0,-0.4000000000005457,3783.2,-198.7,-4510.8,166.4,349.1,0.0,0.0,0.0,1.0295630140987,3783.2,-198.0,-4510.8,90.0,0.0,0,1.0,蛊,0.8062257748303062,0.3999999999996362,0.0,-0.7000000000007276,6605.0,-206.8,-4160.1,260.0,356.1,0.1,0.0,-0.2,0.223606797749979,6605.0,-206.1,-4160.1,99.1,0.0,2,1,1,1,13.793114224133692,25.09342543376652,-0.4000000000005457,63.69999999999999,321.9144148448269,0.3999999999996362,0.8062257748303062,-0.7000000000007276,96.10000000000002,61.455118703105875,0.2036030818756888,0.800410642559639,-2,-2,-2,0.0,1.0,0.0,1.0,0.11973473589822986,-0.223606797749979,0.0,0,0
